"100 red scorpions, was it? ELLARIA","You have nothing to fear from us, Lady Olenna"
OLENNA,Obara
NYMERIA,Forgive my sister
"What she lacks in diplomacy, she makes-- OLENNA","Do shut up, dear"
OLENNA,Anything from you? TYENE opens her mouth to speak
OLENNA,No? Good
ELLARIA,The Lannisters have declared war on House Tyrell
OLENNA,Cersei stole the future from me
ELLARIA,You’re absolutely right
VARYS,Fire and blood
DAARIO,Your ships are nearly ready
DAARIO,I’m curious to see how the Dothraki do on the poison water
DAENERYS,You’re not coming with us
DAARIO,"New strategy? You want the Second Sons to attack from the west coast? If we take Casterly Rock, the Lannisters will have nowhere to run when you hit King’s Landing"
DAENERYS,You’re not going to Westeros
DAARIO,Fuck Meereen
DAENERYS,You promised me
DAARIO,A king wouldn’t think twice about it
DAARIO,I love you
DAENERYS,I can’t
DAARIO,The dwarf told you to do this
DAENERYS,No one tells me to do anything
DAARIO,Clever fellow
DAENERYS,Don’t get angry
DAARIO,I’m not angry
"Who comes after you? Who can ever follow Daenerys Stormborn, the Mother of Dragons? DAENERYS","A great number of women, I imagine"
DAARIO,I pity the lord of Westeros
DAENERYS,"Farewell, Daario Naharis"
CUT TO,MEEREEN - GREAT PYRAMID THRONE ROOM TYRION is sitting off to the side of the room on a bench
TYRION,I know it was hard for you
DAENERYS,It’s not
TYRION,"No, I suppose not"
DAENERYS,"Yes, you really are"
TYRION,"All right, how about the fact that this is actually happening? You have your armies, you have your ships, you have your dragons"
TYRION,Good
DAENERYS,Do you know what frightens me? I said farewell to a man who loves me
TYRION,He wasn’t the first to love you and he won’t be the last
DAENERYS,"Well, you have completely failed to console me"
TYRION,"For what it’s worth, I’ve been a cynic for as long as I can remember"
TYRION,I believe in you
DAENERYS,It’s your counsel I need
TYRION,It’s yours
DAENERYS,Good
DAENERYS,"Tyrion Lannister, I name you Hand of the Queen"
WALDER,Didn’t think so
WALDER,Where are my damn moron sons? Black Walder and Lothar promised to be here by midday
HANDMAIDEN,"They’re here, my lord"
WALDER,"Well, what are they doing, trimming their cunt hairs? Tell them to come here now"
HANDMAIDEN,"But they’re already here, my lord"
HANDMAIDEN,"Here, my lord"
HANDMAIDEN,They weren’t easy to carve
WALDER,"What… The handmaiden reaches up to her face and pulls it away, revealing her true identity is ARYA"
ARYA,My name is Arya Stark
PETYR,"Forgive me, my lady… if you’re at prayer"
SANSA,I’m done with all that
SANSA,I was a stupid girl
PETYR,You were a child
SANSA,I was wrong
PETYR,"No, you weren’t"
SANSA,It’s a pretty picture
PETYR,News of this battle will spread quickly through the Seven Kingdoms
SANSA,"You’ve declared for other houses before, Lord Baelish"
PETYR,The past is gone for good
BENJEN,This is where I leave you
BRAN,"Thank you, Uncle Benjen"
BENJEN,I wish you both good fortune
LYANNA,Is that you? Is that really you? LYANNA lifts her hand
LYANNA,You’re not a dream
NED,"No, I’m not a dream"
LYANNA,"I’ve missed you, big brother"
NED,"I’ve missed you, too"
LYANNA,I want to be brave
NED,Shh
LYANNA,I’m not
LYANNA,I don’t want to die
NED,You’re not going to die
LYANNA,"If Robert finds out, he’ll kill him, you know he will"
LYANNA,"Promise me, Ned"
VALE KNIGHT,You can’t expect Knights of the Vale to side with wildling invaders
TORMUND,We didn’t invade
VALE KNIGHT,Not by me
JON SNOW,"The free folk, the northerners, and the Knights of the Vale fought bravely, fought together, and we won"
MAN,The Boltons are defeated
JON SNOW,The war is not over
LYANNA,"Your son was butchered at the Red Wedding, Lord Manderly"
MANDERLY,Lady Mormont speaks harshly and truly
GLOVER,I did not fight beside you on the field and I will regret that until my dying day
JON SNOW,"There’s nothing to forgive, my lord"
GLOVER,There will be more fights to come
GLOVER,The King in the North! Everyone in the hall stands and draws their blades
ALL,The King in the North! The King in the North! The King in the North! The King in the North! The King in the North! The King in the North! The King in the North! The King in the North! JON SNOW stands
JAIME,Come on
CUT TO,"RED KEEP - THRONE ROOM CERSEI enters, escorted by GREGOR and the Kingsguard"
QYBURN,"I now proclaim Cersei of the House Lannister First of Her Name, Queen of the Andals and the First Men, Protector of the Seven Kingdoms"
QYBURN,Long may she reign
ALL,Long may she reign
