EURON,Go back to your homes
DAENERYS (to JORAH),I banished you twice
JORAH,You must send me away
DAENERYS,I’m sorry
JORAH,Don’t be
DAENERYS,"Do not walk away from your queen, Jorah the Andal"
DAENERYS,You have not been dismissed
DAENERYS,"Well, I command you to find the cure wherever it is in this world"
CUT TO,"VAES DOTHRAK - HORSE GATE JORAH sits on a horse, watching DAENERYS and DAARIO lead the Dothraki horde out of Vaes Dothrak"
VARYS,And how many Masters have been butchered by the free men
GREY WORM,"Two, but that was the day of the pact"
VARYS,So it’s safe to say that a fragile peace has taken hold
GREY WORM,For now
VARYS,For now is the best we get in our profession
TYRION,It’s not enough
VARYS,"Considering the city was on the brink of civil war, I’d say it’s a good start"
TYRION,It’s not enough for Meereen to have peace
MISSANDEI,The people know who brought them freedom
TYRION,"Yes, but do they know who brought them security? Who brought about an end to the violence? We need someone the people trust, someone they know who cannot be bought or influenced"
VARYS,Sounds like quite the hero
MAN (speaking Valyrian),"You stand in the presence of Kinvara, High Priestess of the Red Temple of Volantis, the Flame of Truth, the Light of Wisdom, the First Servant of the Lord of Light"
TYRION (speaking Valyrian),Welcome to Meereen
TYRION,That’s about the extent of my Valyrian
TYRION,Thank you for travelling all this way
TYRION,The truth is we need your help
We had hoped that we could somehow persuade you to -- KINVARA,You don’t need to persuade me
KINVARA,Daenerys Stormborn is the one who was promised
TYRION,Yes
KINVARA,She has freed the slaves from their chains and crucified the Masters for their sins
TYRION,She did indeed
KINVARA,"Her dragons are fire made flesh, a gift from the Lord of Light"
TYRION,Ideally we’d avoid purifying too many nonbelievers
KINVARA,You want your queen to be worshipped and obeyed
TYRION,I’d settle for obeyed
KINVARA,I will summon my most eloquent priests
TYRION,We’d be most grateful for any support you could provide the queen
VARYS,I suppose it’s hard for a fanatic to admit a mistake
KINVARA,Everything is the Lord’s will
KINVARA,Everyone is what they are and where they are for a reason
KINVARA,Should I tell you the name of the one who spoke? VARYS scrunches up his face and stares at KINVARA
KINVARA,We serve the same queen
CUT TO,"VISION OF THE PAST - UNKNOWN LAND BRAN walks among the spiraling stones surrounding the weirwood tree from before, only now everything is covered in snow"
BRAN,"What? BRAN walks towards them, and then among their ranks"
CUT TO,GREAT WEIRWOOD TREE - CAVE BRAN screams as he releases the tree root and the vision ends
BRAN,I don’t know
"He was close, but -- THREE-EYED RAVEN",He touched you
THREE-EYED RAVEN,He knows you are here
BRAN,But he can’t get in
THREE-EYED RAVEN,He can now
MEERA,"Come on, Hodor"
HODOR,Hodor
BRAN,I’m sorry
THREE-EYED RAVEN,The time has come
JON SNOW,We can’t defend the north from the Walkers and the south from the Boltons
DAVOS,"Aside from the Starks and the Boltons, the most powerful houses in the North are the Umbers, the Karstarks, and the Manderlys"
DAVOS,"The Umbers and the Karstarks have already declared for the Boltons, so we’re not doing so well there"
SANSA,The Umbers gave Rickon to our enemies
DAVOS,"I beg your pardon, my lady, but they know that a Stark beheaded their father"
SANSA,My father always said Northerners are different
DAVOS,"They may well be loyal, but how many rose up against the Boltons when they betrayed your family? I may not know the North, but I know men"
JON SNOW,"There are more than three other houses in the North -- Glover, Mormont, Cerwyn, Mazin, Hornwood"
SANSA,The North remembers
DAVOS,I don’t doubt it
SANSA,"No, but I do"
SANSA,Jon is every bit as much Ned Stark’s son as Ramsay is Roose Bolton’s
DAVOS,I didn’t know the Tullys still had an army
SANSA,My uncle the Blackfish has reformed it and retaken Riverrun
DAVOS,That’s good
CUT TO,CASTLE BLACK - BALCONY BRIENNE follows SANSA down the stairs and along a walkway
BRIENNE,"I’ve sworn to protect you, my lady"
SANSA,You heard them
BRIENNE,We can send the Blackfish a raven
SANSA,Can’t risk Ramsay intercepting it
SANSA,Ride for Riverrun
And that wildling fellow with the beard -- SANSA,Jon isn’t Tormund
Do you like it? JON SNOW,"Year, it’s -- I like the wolf bit"
SANSA,"Good, because I made this for you"
SANSA,I made it like the one Father used to wear
JON SNOW,"Thank you, Sansa"
SANSA,You’re welcome
JON SNOW,Don’t knock it down while I’m gone
DOLOROUS EDD,I’ll do my best
DOLOROUS EDD,Good luck
DOLOROUS EDD,"Yeah, ahem, close the bloody gate"
MEERA,"We can go home now, Hodor"
HODOR,Hodor
MEERA,Eat something that isn’t moss
HODOR,Hodor
MEERA,With a rasher of bacon and some blood sausage
HODOR,Hodor
LEAF,"Get Bran and run! MEERA runs back into the cave, retrieving a sword on the way back"
MEERA,Bran
HODOR,Hodor
MEERA,"Bran, wake up"
CUT TO,VISION OF THE PAST - WINTERFELL BRAN and the THREE-EYED RAVEN watch YOUNG NED and YOUNG BENJEN embrace
CUT TO,GREAT WEIRWOOD TREE - CAVE MEERA hauls the sledge over to BRAN and tries to drag him onto it
MEERA,Hodor
HODOR,Hodor
MEERA,"Help me! Outside, LEAF and the Children of the Forest throw magic spheres at the army of the undead"
CUT TO,VISION OF THE PAST - WINTERFELL BRAN and the THREE-EYED RAVEN continue to watch
RICKARD (to YOUNG NED),Remember that you are a Stark
YOUNG NED,"Yes, Father"
RICKARD,"But if you have to fight, win"
CUT TO,GREAT WEIRWOOD TREE - CAVE MEERA continues shaking BRAN
MEERA,"Bran! Bran, wake up! A wight falls through the ceiling"
MEERA,"Bran! Bran! Bran, wake up"
HODOR,Hodor
MEERA,You have to wake up
HODOR,Hodor
HODOR,Hodor
),"Bran, wake up"
Warg into Hodor now! Now! THREE-EYED RAVEN,"Listen to your friend, Brandon"
),Hodor
CUT TO,GREAT WEIRWOOD TREE - CAVE HODOR’s eyes flash white
CUT TO,GREAT WEIRWOOD TREE - BACK TUNNEL The undead army is advancing
MEERA,"Hodor, hurry! HODOR heaves the door open and drags the sledge outside"
),Hold the door! Hold the door! Hold the door! YOUNG HODOR’s eyes turn white
CUT TO,GREAT WEIRWOOD TREE - BACK ENTRANCE HODOR puts his weight against the door
From HBO,Tyrion seeks a strange ally
